label,log_text
1,"1 (527625) EST:0 offset: [0.043, 0.206, 0.025]->[0.008, 0.197, 0.055] (full [-0.023, 0.172, 0.071"
3,bmp581: no instance started (no device on bus?)
1,partner IP: 10.20.2.19 port 14551
1,**DONE! creating simulink task threads**
1,Disarmed by landing
1,"---zwz: forward_message: sysid=255, compid=190, msgid=73, cmd=0"
2,Arming denied: Resolve system health failures first
2,"input source changed to tablet, gcs id:18"
3,bmi088: no instance started (no device on bus?)
2,Preflight Fail: Kill switch engaged
1,main........
2,ubx msg 0x0a09 invalid len 56
3,parameter export to /fs/mtd_params failed (-1) attempt 1
1,"Airspeed sensor healthy, start using again (-1, 1)"
2,dead reckon time exceeded
2,"Path violates fence (0 ms, 1 tested)"
1,Opened full log file: /fs/microsd/log/2025-08-07/07_09_28.ulg
2,No capture channel configured
2,Compass needs calibration - Land now!
1,[logger] /fs/microsd/log/2025-08-04/21_46_08.ulg
1,[logger] /fs/microsd/log/2025-08-08/01_54_04.ulg
1,open battery charge mos : response success 53
1,Initing iface 1...
3,Battery 2: over voltage.
3,bmi088: no instance started (no device on bus?)
1,MAVLink only on localhost (set param MAV_{i}_BROADCAST = 1 to enable network)
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 266"
2,Authorized service required
1,Opened full log file: /fs/microsd/log/2025-08-09/02_33_05.ulg
3,SET_MESSAGE_INTERVAL requested param3 not supported.
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,Armed by RC switch
2,Preflight Fail: Kill switch engaged
2,Preflight: GPS Vertical Pos Drift too high
1,"force: [0.000000, 0.000000, -0.038347], torque: [0.048893, 0.259906, 0.003025]"
1,Opened full log file: /fs/microsd/log/2025-08-09/09_51_44.ulg
1,"mode: Onboard, data rate: 80000 B/s on /dev/ttyS0 @ 921600B"
3,"vehicle_command_ack lost, generation 257 -> 294"
1,Opened full log file: /fs/microsd/log/2025-08-07/06_19_50.ulg
1,time sync converged
3,timeout after 5000 ms!
1,Start file log (type: full)
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 229"
1,Disarmed by auto preflight disarming
1,IO FW CRC match
2,Kill-switch engaged
2,RTT too high for timesync: 18 ms
1,Ignore command 512 from 255/190 to 33/1
2,Preflight: GPS Horizontal Pos Drift too high
1,Start file log (type: full)
2,Preflight: GPS fix too low
3,Failed to get client ID!
1,Opened full log file: /fs/microsd/log/2025-08-06/14_48_07.ulg
1,[cal] Positive pressure: OK (51 Pa)
1,"force: [0.000000, 0.000000, 1.557488], torque: [-0.064488, 0.003051, -0.000002]"
2,RTT too high for timesync: 12 ms
3,SET_MESSAGE_INTERVAL requested param3 not supported.
1,Preflight Fail: No manual control input
1,Opened full log file: /fs/microsd/log/2025-08-07/11_27_55.ulg
1,Landing detected
3,"node name overflow, type:0x01, name:CAL_AC"
1,"successfully created rt/fmu/out/rc_channels data writer, topic id: 190"
2,Preflight Fail: height estimate not stable
1,DECODED_SIZE:5 SAVED_SIZE:-1
2,Preflight Fail: Kill switch engaged
1,u-blox module: NEO-M8N-0
1,LED: open /dev/led0 failed (2)
2,ist8310: no instance started (no device on bus?)
1,Opened full log file: /fs/microsd/log/2025-08-06/09_06_36.ulg
1,wyb_test: home.x = 0.008992 z = 0.082540
1,Failsafe mode deactivated
1,init serial /dev/ttyS3 @ 921600 baud
3,unknown param ID: 930
1,reset position to last known position
1,u-blox module: ZED-F9P
1,IO FW CRC match
2,RTT too high for timesync: 11 ms
3,Parameter MAV_2_UDP_PRT not found.
1,"CRC match, dance started"
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,"mode: Gimbal, data rate: 5760 B/s on /dev/ttyS4 @ 115200B"
2,"Accel 1 clipping, not safe to fly!"
1,logger started (mode=all)
1,Start file log (type: full)
1,"closed logfile, bytes written: 538869"
1,"mode: Normal, data rate: 2880 B/s on udp port 14556 remote port 14550 target ip: 192.168.144.20"
1,FlightTaskAuto.cpp L358
1,Disarmed by auto preflight disarming
1,Takeoff to 3.0 meters above home
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
3,get: param 65535 invalid
1,1 - selected distance_sensor:0 (2 advertised)
1,qmc5883 初始化失败!
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,"0 (396825) EST:0 offset: [0.023, 0.024, -0.023]->[0.031, 0.015, -0.033] (full [0.141, -0.044, -0."
3,verify: invalid parameter 'CAL_GYRO2_ZO '
2,invalid setpoints
1,Opened full log file: /fs/microsd/log/2025-08-07/02_07_58.ulg
1,#动力可用、、、
1,channel 1 got 16 bytes
3,parameter export to /fs/mtd_params failed (-1) attempt 2
3,open '/fs/mtd_caldata' failed (2)
3,Low battery level
2,Arming denied: throttle above center
2,Preflight Fail: height estimate not stable
1,Opened full log file: /fs/microsd/log/2025-08-08/00_59_18.ulg
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
2,[timesync] RTT too high for timesync: 11 ms (sender: 191)
2,ubx msg 0x0a09 invalid len 56
3,node spin error -8
3,unknown param ID: 930
2,Preflight Fail: Avionics Power low:   4.79 Volt
1,Opened full log file: /fs/microsd/log/2025-08-07/12_14_11.ulg
1,Takeoff detected
3,verify: invalid parameter 'SDLOG_PR'
3,"0 - accel 3604514 timestamp error timestamp_sample: 295382, previous timestamp_sample: 295394"
1,"closed logfile, bytes written: 265020"
3,node spin error -8
1,"instance: 0, max rate: 100, default: 50, alt: 50"
2,Preflight Fail: Kill switch engaged
1,log root dir created: /fs/microsd/log
1,Disarmed by RC (switch)
1,start fake height fusion
1,0 - resetting IMU bias
1,[cal] up side result: [-0.891 0.328 9.591]
1,initializing CAN
1,Starting mavlink shell
3,GetSet error during param count
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
2,Preflight Fail: Flight termination active
3,Parameter RBCLW_REV not found.
1,Landing detected
1,"BSON document size 3804 bytes, decoded 3804 bytes (INT32:90, FLOAT:94)"
1,Fence dm locked
3,Battery 2: over voltage.
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 57600B"
1,logger started (mode=all)
3,bmi055: no instance started (no device on bus?)
1,Starting CDC/ACM autostart
1,init serial /dev/ttyS3 @ 1000000 baud
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,"Fence chunk received, vertices 3-4 of 5"
2,Preflight Fail: Flight termination active
1,Recalculate Path fitting.
2,Preflight Fail: No connection to the ground control station
1,selected parameter default file /fs/mtd_params
1,Invalid time ignored: 0
1,MAVLink module starting up!
3,unknown param ID: 687
2,"Too many arming check events (1, 14 > 14). Not reporting all"
3,unknown param: SYSID_CK
1,Armed by external command
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,Opened full log file: /fs/microsd/log/2025-08-06/08_59_05.ulg
1,"BSON document size 3238 bytes, decoded 3238 bytes (INT32:69, FLOAT:88)"
1,[cal] progress <80>
1,u-blox firmware version: HPG 1.13
2,time jump detected. Resetting time synchroniser.
3,param export failed (-1)
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 224"
1,successfully set system clock: Wed 2025-08-06 18:39:17
1,"Mission #3 loaded, 6 WPs"
2,Already running on bus 1
1,"closed logfile, bytes written: 587788"
2,Preflight Fail: Compass Sensor 0 missing
1,Start file log (type: full)
2,Preflight: GPS fix too low
3,get: param 65535 invalid
2,Preflight Fail: Kill switch engaged
3,couldn't start parameter count: -2
1,"instance: 1, max rate: 100, default: 50, alt: 50"
3,Could not find parameter with name BAT4_V_EMPTY
2,Preflight Fail: heading estimate not stable
1,importing from '/fs/mtd_params'
2,"Node ID 120, bitrate 500000,can_ch 1"
2,RTT too high for timesync: 13 ms
2,Preflight Fail: position estimate error
1,Opened full log file: /fs/microsd/log/2025-08-07/08_31_59.ulg
1,Landing detected
1,"successfully created rt/fmu/out/sensor_optical_flow data writer, topic id: 212"
1,Power on request complete (attempt 1)
1,Opened full log file: /fs/microsd/log/sess100/log102.ulg
2,Preflight: GPS Hor Speed Drift too high
3,get: param 65535 invalid
2,GPS reports spoofing indicated
2,Preflight Fail: Kill switch engaged
1,channel 1 got 14 bytes
2,Preflight Fail: Kill switch engaged
2,Using non-standard baudrate: 420000
2,Preflight Fail: Kill switch engaged
1,Fence:  Max dist: 30.0  Max alt: 140.0  Poly: 1  Pts: 5  CRC: 60312/2720  Hard fence: 1 (10.0 m)
2,Preflight Fail: Kill switch engaged
1,"mode: Config, data rate: 800000 B/s on /dev/ttyACM0 @ 57600B"
2,Preflight Fail: Kill switch engaged
3,importing from '/fs/mtd_caldata' failed (-1)
1,[logger] /fs/microsd/log/2025-08-08/09_57_58.ulg
1,Kill disengaged
2,Preflight Fail: Compass Sensor 0 missing
3,couldn't start parameter count: -2
1,[cal] progress <11>
3,param auto save failed (-1)
2,left smart battery not online
1,[logger] /fs/microsd/log/2025-08-08/04_01_32.ulg
2,Preflight Fail: Attitude failure (pitch)
1,YAW : Switch to Mag Heading fusion
1,hspeed:    OK
1,Kill engaged
3,get: param 65535 invalid
1,Path section: type 2  size 7707  chunk size: 3855
2,#切换 位置 模式失败！
1,sending FrSky SmartPort telemetry
1,"0 (458770) EST:0 offset: [0.016, 0.052, 0.018]->[0.001, 0.057, 0.026] (full [-0.202, 0.061, 0.032"
3,SET_MESSAGE_INTERVAL requested param3 not supported.
1,"force: [0.000000, 0.000000, 7.946156], torque: [-0.075763, 0.080127, 0.000246]"
3,Emergency battery level
1,Mixer: /etc/mixers/pass.aux.mix on /dev/pwm_output1
1,"roll = 0.0038, pitch = -0.0091, yaw = -0.2837"
3,"Matching flight task was not able to run, Nav state: 1, Task: 1"
1,u-blox module: NEO-M9N
1,Starting CDC/ACM autostart
1,logger started (mode=all)
3,mtd_partition failed. offset=32 nblocks=0
3,param auto save failed (-1)
1,"BSON document size 2942 bytes, decoded 2942 bytes"
1,"force: [0.000000, 0.000000, 0.203833], torque: [0.096203, 0.048866, -0.001299]"
3,verify: failed (-1)
1,Takeoff detected
1,[logger] /fs/microsd/log/2025-08-01/05_05_52.ulg
1,Disarmed by external command
3,failed to get CAL_MAG1_ID
1,"airspeed scale set to 1.000000, offset to 6.894469"
1,RTL: land at destination
2,Session was closed without activity
2,Preflight Fail: Kill switch engaged
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,Takeoff detected
2,Preflight: not enough GPS Satellites
1,"1 (8944643) EST:0 offset: [0.015, 0.161, -0.014]->[0.015, 0.153, -0.014] (full [-0.000, -0.108, 0"
3,mtd_partition failed. offset=32 nblocks=0
1,"0 (396825) EST:0 offset: [0.34, 0.23, 0.29]->[0.35, 0.22, 0.29] (full [0.443, 0.204, 0.303])"
3,parameter export to /fs/mtd_params failed (1) attempt 1
1,[cal] Positive pressure: OK (59 Pa)
1,BARO switch from #0 -> #1
1,Disarmed by RC (switch)
3,Product_ID: 0
1,"roll = 0.0039, pitch = -0.0090, yaw = -0.2837"
1,Takeoff detected
1,FlightTaskAuto.cpp L358
3,Low battery level
1,Starting CDC/ACM autostart
1,Start file log (type: full)
3,unknown param ID: 610
3,SET_MESSAGE_INTERVAL requested param3 not supported.
1,Connection to ground station lost
1,"No ping response, disconnecting"
2,Preflight Fail: Kill switch engaged
1,Armed by external command
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 180"
1,u-blox protocol version: 27.12
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 224"
2,ubx msg 0x0a09 invalid len 56
1,Start file log (type: full)
1,Init FMU Interface!!!!!!!!!!
1,u-blox module: ZED-F9P
1,open battery charge mos : response success 53
1,"Mission finished, landed"
1,u-blox firmware version: SPG 4.04
2,Already running on bus 1
1,Start mavlink log
1,[pm] unknown param: COM_RCL_EXCEPT
3,Task start failed (-1)
1,Landing detected
2,Preflight: GPS Horizontal Pos Error too high
1,Armed by RC (switch)
1,Registered Topic for 0x6 0x24
1,Start file log (type: full)
2,RTT too high for timesync: 13 ms
3,stat failed read: No such file or directory
1,"successfully created rt/fmu/out/vehicle_optical_flow data writer, topic id: 262"
1,summary: 0/1833 (used/total)
1,Armed by RC (switch)
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,PX4IO Not Supported
1,[logger] /fs/microsd/log/2025-08-06/10_42_56.ulg
1,"DEBUG_MISSION, mission switch: 61 to 0"
1,importing from '/fs/mtd_params'
1,Disarmed by landing
1,Preflight Fail: No manual control input
2,Already running on bus 1
1,#速度18米每秒、、、
3,Battery 2: over voltage.
1,Opened full log file: /fs/microsd/log/2025-08-01/06_28_22.ulg
3,SET_MESSAGE_INTERVAL requested param3 not supported.
1,Armed by RC
1,Start file log (type: full)
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Kill switch engaged
1,"rc wp seq:14,lat:30.269466,lon:119.987520,alt:90.000000"
1,[logger] /fs/microsd/log/2025-08-01/13_42_40.ulg
3,Parameter PWM_AUX_FUNC2 not found.
1,[logger] /fs/microsd/log/2025-08-07/10_56_00.ulg
3,SET_MESSAGE_INTERVAL requested param3 not supported.
1,Kill-switch engaged
2,Preflight Fail: Flight termination active
3,FTP: Open failed - out of sessions
1,idle : 80 free
1,logger started (mode=all)
2,Preflight Fail: Flight termination active
1,"0 (396321) EST:0 offset: [0.013, 0.010, -0.266]->[0.021, 0.019, -0.266] (full [0.050, 0.069, -0.3"
3,couldn't start parameter count: -2
1,[logger] /fs/microsd/log/2025-08-01/06_07_15.ulg
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,"instance: 0, max rate: 100, default: 50, alt: 50"
2,REJECT OFFBOARD
1,u-blox module: NEO-M9N
2,ms4525do: no instance started (no device on bus?)
1,[logger] /fs/microsd/log/2025-08-06/10_03_32.ulg
2,Arming denied: Resolve system health failures first
3,"Matching flight task was not able to run, Nav state: 1, Task: 1"
3,param export failed (-1)
1,Connection to ground station lost
1,Start file log (type: full)
1,Opened full log file: /fs/microsd/log/2025-08-07/07_24_28.ulg
1,Call to pthread_attr_setinheritsched returned status (0)
2,Kill engaged
1,channel 1 got 14 bytes
3,get: param 65535 invalid
3,MAG #0 failed:  TIMEOUT!
2,Preflight Fail: Kill switch engaged
1,"closed logfile, bytes written: 315611"
2,Preflight Fail: Flight termination active
2,Operation timeout
1,Disarmed by RC (switch)
1,Last total flight time 297 min
2,Preflight: GPS Horizontal Pos Drift too high
1,[logger] /fs/microsd/log/2025-08-06/15_36_15.ulg
1,update init...
3,bmp388: no instance started (no device on bus?)
1,logger started (mode=all)
2,Preflight Fail: velocity estimate error
2,wq:rate_ctrl low on stack! (108 bytes left)
1,[cal] calibration done: level
2,hardware flow control not supported
1,starting GPS fusion
1,PX4IO Not Supported
3,Could not find parameter with name BAT4_V_EMPTY
2,Colprev fault! Check vision system
3,PWM_SERVO_SET_ARM_OK
1,logger started (mode=all)
1,"0 (396321) EST:0 offset: [-0.038, 0.076, 0.042]->[-0.040, 0.082, 0.047] (full [-0.049, 0.115, 0.5"
1,Kill-switch disengaged
3,Parameter MAV_2_UDP_PRT not found.
1,GPS 1: probing for u-blox at 230400 baud
3,failed to initialize mtd driver
3,param export failed (-1)
1,"Node ID 1, bitrate 1000000"
1,Opened full log file: /fs/microsd/log/2025-08-05/08_29_54.ulg
3,status: 0 status: 0
1,"333BSON document size 3183 bytes, decoded 3183 bytes (INT32:64, FLOAT:90)"
3,param export failed (-1)
3,FTP: Open failed - out of sessions
1,Disarmed by RC (switch)
3,"vehicle_command_ack lost, generation 16151 -> 16153"
3,Dance start: not ready (8)
3,mtd failure: -5 bus 2 address 0 class 1
2,Already running on bus 1
2,Preflight Fail: heading estimate not stable
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,Preflight Fail: No manual control input
1,Connection to ground station lost
1,WHO_AM_I 0x47
3,open '/fs/mtd_caldata' failed (2)
3,Parameter RBCLW_REV not found.
2,Preflight: GPS Horizontal Pos Drift too high
1,u-blox firmware version: SPG 4.04
1,Kill-switch engaged
2,Preflight Fail: Kill switch engaged
1,Path section: type 1  size 2574  chunk size: 1290
1,Opened full log file: /fs/microsd/log/2025-08-10/04_33_39.ulg
1,Opened full log file: /fs/microsd/log/sess112/log103.ulg
2,Preflight: GPS Horizontal Pos Drift too high
1,Takeoff detected
1,"closed logfile, bytes written: 1097826"
3,UBX CFG-GNSS message ACK failed
3,"vehicle_command_ack lost, generation 3871 -> 3884"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 57600B"
2,Arming denied: Resolve system health failures first
2,unknown board hw: 000A0000
2,Preflight: GPS Speed Accuracy too low
1,Armed by external command
3,SET_MESSAGE_INTERVAL requested param3 not supported.
3,importing from '/fs/mtd_caldata' failed (-1)
3,verify: 'CAL_ACC0_XSCALE' invalid BSON value 13185373196931300000000000000000000000000000000000000000000000
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,RC scan: CRSF RC input locked
1,Landing detected
3,Low battery
3,BSON document size (2680) doesn't match bytes decoded (163)
1,"Writing input/output format: sdio,COM1,auto,SBF"
1,setting PWM_AUX_OUT none
2,Preflight: GPS Horizontal Pos Drift too high
3,"Dangerous battery level, land now"
2,Dropped 209 events (seq=237)
2,dead reckon time exceeded
3,"COMMAND_LONG vehicle_command lost, generation 1041 -> 1074"
1,Armed by external command
1,u-blox protocol version: 27.12
2,Battery 1 is in unknown mode!
2,Preflight Fail: Compasses 78° inconsistent
1,"force: [0.000000, 0.000000, -0.167064], torque: [-0.018880, -0.131438, 0.000046]"
1,"Node ID 1, bitrate 1000000"
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,Landing detected
3,get: param 65535 invalid
2,Preflight: GPS fix too low
2,Preflight Fail: Yaw estimate error
3,get: param 65535 invalid
1,Acceptance radius corrected from -0.000000 to 1.0
1,"closed logfile, bytes written: 1986570"
3,mtd failure: -6 bus 2 address 0 class 1
3,failed to initialize mtd driver
1,importing from '/fs/mtd_params'
1,ist8310 初始化失败!
3,Task start failed (-1)
1,"0 (396825) EST:2 offset: [-0.312, 0.031, 0.168]->[-0.332, 0.054, 0.168] (full [-0.442, 0.131, 0.1"
1,[logger] /fs/microsd/log/2025-08-07/12_48_52.ulg
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
2,Not arming: Preflight checks failed
3,mission update failed
3,Parameter MAV_2_BROADCAST not found.
1,Start file log (type: full)
2,Preflight: GPS Horizontal Pos Drift too high
1,channel 1 got 14 bytes
1,"mode: Onboard, data rate: 921600 B/s on /dev/ttyS3 @ 921600B"
1,"mode: Config, data rate: 800000 B/s on /dev/ttyACM0 @ 57600B"
1,u-blox firmware version: SPG 3.01
1,Running as Master
1,Kill disengaged
1,"force: [0.000000, 0.000000, 5.354422], torque: [-0.148851, -0.285623, 0.002770]"
1,0)  37.552392 127.122923  37.552491 127.122405  37.552243 127.122313  37.552131 127.122835  37.552392 127.122923
3,Node init failed: -13
3,Parameter PWM_AUX_FUNC2 not found.
1,"0 (396321) EST:1 offset: [0.043, 0.058, -0.277]->[0.048, 0.058, -0.277] (full [0.073, 0.055, -0.2"
3,Parameter PWM_AUX_FUNC3 not found.
2,Low battery
1,Start file log (type: full)
1,Start file log (type: full)
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,channel 1 got 14 bytes
3,system boot did not complete in 20 seconds
1,[logger] /fs/microsd/log/2025-06-07/08_26_06.ulg
1,Kill-switch disengaged
3,verify: 'CAL_ACC1_ID' invalid BSON value 1245202(expected 2490386)
1,Starting CDC/ACM autostart
3,GetSet error during param count
2,Preflight: GPS Vertical Pos Drift too high
2,Preflight: GPS Horizontal Pos Drift too high
1,Opened full log file: /fs/microsd/log/2025-07-25/01_47_31.ulg
1,0
1,[logger] /fs/microsd/log/2025-08-07/08_59_32.ulg
2,RTT too high for timesync: 14 ms
2,icm20689: no instance started (no device on bus?)
2,ist8310: no instance started (no device on bus?)
1,Mixer: /etc/mixers/pass.aux.mix on /dev/pwm_output1
1,[logger] /fs/microsd/log/2025-08-06/10_40_29.ulg
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,and broadcast IP: 10.0.0.255
3,Parameter MAV_2_REMOTE_PRT not found.
3,UBX CFG-GNSS message ACK failed
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Yaw estimate error
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,u-blox module: NEO-M9N
3,"Matching flight task was not able to run, Nav state: 1, Task: 1"
1,"closed logfile, bytes written: 549041"
2,Preflight Fail: Kill switch engaged
2,Arming denied: high throttle
1,with netmask: 255.255.255.0
1,Writing SBF output block set
1,Start mavlink log
1,logger started (mode=all)
1,synchronized with time offset 1754508584002638us
3,Could not find parameter with name BAT4_V_EMPTY
1,checks canarm
1,[logger] /fs/microsd/log/sess128/log100.ulg
1,Armed by external command
3,get: param 65535 invalid
3,get: param 65535 invalid
1,"successfully created rt/fmu/out/sensor_combined data writer, topic id: 203"
3,get: param 65535 invalid
3,"write failed errno:22 (Invalid argument), retrying"
1,[logger] /fs/microsd/log/2025-08-06/23_59_11.ulg
3,Network could not be saved!
1,Kill-switch disengaged
1,[logger] /fs/microsd/log/2025-08-07/14_16_08.ulg
1,with netmask: 255.255.255.0
1,Start file log (type: full)
3,PWM_SERVO_SET_SELECT_UPDATE_RATE
3,param import failed
2,PREFLIGHT FAIL: System global position not valid
3,node spin error -8
1,STATE::RESET completed
3,verify: failed (-1)
1,Armed by RC (switch)
1,"Failed to init INA238 on bus 1, but will try again periodically."
1,logger started (mode=all)
3,get: param 65535 invalid
1,Opened full log file: /fs/microsd/log/2025-07-30/07_45_15.ulg
1,Kill engaged
3,get: param 65535 invalid
1,u-blox protocol version: 32.01
2,IGN MISSION_ITEM: No transfer
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 266"
1,[logger] /fs/microsd/log/2025-08-07/09_26_25.ulg
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS0 @ 57600B"
3,bmi088: no instance started (no device on bus?)
1,"successfully created rt/fmu/out/vehicle_local_position_setpoint data writer, topic id: 258"
1,[logger] /fs/microsd/log/2025-08-08/09_15_51.ulg
2,Preflight Fail: Accel 2 inconsistent - check cal
1,"Fence chunk received, vertices 0-2 of 5"
1,Data link regained
2,Arming denied! Press safety switch first
3,Parameter MAV_2_UDP_PRT not found.
2,Disarming denied: not landed
1,u-blox protocol version: 18.00
3,verify: invalid parameter 'RC_MB'
1,Starting CDC/ACM autostart
2,Arming denied! manual control lost
1,Connection to ground station lost
1,Armed by RC
2,Preflight Fail: Kill switch engaged
3,parameter export to /fs/mtd_params failed (1) attempt 1
1,Opened full log file: /fs/microsd/log/2025-08-06/15_36_15.ulg
1,"instance: 0, max rate: 100, default: 50, alt: 50"
1,Disarmed by RC (switch)
1,reset position to zero
1,[cal] up side result: [0.819 -0.338 10.092]
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,"closed logfile, bytes written: 4508300"
1,[cal] calibration done: airspeed
2,ist8310: no instance started (no device on bus?)
1,Starting CDC/ACM autostart
1,not init tilt
2,Preflight: GPS fix too low
1,Starting CDC/ACM autostart
1,"Failed to init INA226 on bus 2, but will try again periodically."
1,Starting CDC/ACM autostart
1,Armed by RC (switch)
1,"Node ID 1, bitrate 1000000"
3,"Failed to communicate with IO, abort."
2,GPS reports critical jamming state
1,"Manual mode, refuse to arm"
1,Publishing standard tune 1
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,logger started (mode=all)
2,RTT too high for timesync: 14 ms
2,command 521 unsupported
1,#向前转 目标速度19
2,ist8310: no instance started (no device on bus?)
3,get: param 65535 invalid
2,Preflight Fail: Kill switch engaged
2,"No valid mission available, refusing takeoff."
3,verify: failed (-1)
3,bmi088: no instance started (no device on bus?)
1,idle 82.56%(4128245/5000015)
1,using yaw rotation 180.000 degrees (3.142 radians)
3,GetSet error during param count
2,Preflight: GPS Horizontal Pos Drift too high
1,Start file log (type: full)
1,stop fake height fusion
1,logger started (mode=all)
2,Preflight Fail: Flight termination active
1,RC scan: CRSF RC input locked
2,Not enough bandwidth to enable log streaming
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 224"
1,default PWM output device
1,[logger] /fs/microsd/log/2025-08-10/09_20_09.ulg
1,logger started (mode=all)
1,u-blox NEO-F9P 1 HW: 00190000 SW: EXT CORE 1.00 (49f616)
2,Preflight Fail: Airspeed selector module down
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,Registered Topic for 0x1 0x7
2,Preflight: GPS Vertical Pos Drift too high
1,#速度14米每秒、、、
2,time jump detected. Resetting time synchroniser.
1,当前门关闭
3,tf02pro: no instance started (no device on bus?)
2,Preflight Fail: No connection to the ground control station
1,Opened full log file: /fs/microsd/log/2025-08-06/09_46_49.ulg
2,Preflight Fail: Open Drone ID system not ready
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 87"
1,Start file log (type: full)
3,Parameter MPC_Z_TRAJ_P not found.
3,status: 0 status: 0
3,status: 0 status: 0
3,Parameter BAT2_V_DIV not found.
3,get: param 65535 invalid
1,[cal] progress <7>
3,param export failed (1)
3,get: param 65535 invalid
1,Takeoff detected
2,Preflight: GPS Horizontal Pos Drift too high
1,"[cal] Create air pressure! (got -4, wanted: 50 Pa)"
2,RTT too high for timesync: 12 ms
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,reset velocity to zero
1,Kill-switch disengaged
1,"closed logfile, bytes written: 3337057"
1,"force: [0.000000, 0.000000, 0.854148], torque: [0.098160, 0.037984, -0.001217]"
2,"Preflight Fail: Accel Range, hold still on arming"
1,Remove IP: 10.20.2.19 port 14551
1,[cal] progress <101>
1,RTL HOME activated
2,[timesync] RTT too high for timesync: 30 ms (sender: 240)
3,pcf8583 loop called too early
1,Start file log (type: full)
1,Mixer: /etc/mixers/nuaa_quad_tiltrotor.aux.mix on /dev/pwm_output1
1,BARO
1,RTL: landing at home position.
1,"force: [0.000000, 0.000000, -13.348897], torque: [-0.069907, -0.000941, -0.000322]"
1,Start file log (type: full)
2,Operation timeout
2,Maximum distance from home reached (400.00000)
1,running on I2C bus 2 address 0x60
3,/dev/ttyS0 write error -1
1,Disarmed by landing
1,"instance: 0, max rate: 100, default: 50, alt: 50"
1,lpwork_thread : 612 free
3,Task start failed (-1)
3,PWM_SERVO_SET_UPDATE_RATE (check rate for sanity)
1,logger started (mode=all)
1,u-blox module: ZED-F9P
1,GCS connection regained
2,GNSS Fix2 msg detected for ch 1; disabling Fix msg for this node
1,"mode: Onboard, data rate: 921600 B/s on /dev/ttyS3 @ 921600B"
1,"receive set mode, main mode = 4, sub mode = 3"
1,[cal] pending: back front left right up
3,SET_MESSAGE_INTERVAL requested param3 not supported.
1,Pilot took over using sticks
1,"Get Esc Firmware Version: fw_ver: 404, hw_ver: 0 bl_ver:0"
2,Preflight Fail: Flight termination active
1,Landing detected
1,Takeoff detected
2,Connection to mission computer lost
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
2,GPS jamming detected! (state: 3) (indicator: 62)
2,CAUTION: Avionics Power low:   4.80 Volt
2,ist8310: no instance started (no device on bus?)
1,Opened full log file: /fs/microsd/log/2025-08-08/09_28_51.ulg
3,MAG #0 failed:  TIMEOUT!
1,with netmask: 255.255.255.0
3,Task already running
1,"successfully created rt/fmu/out/estimator_status_flags data writer, topic id: 87"
1,Kill disengaged
1,Opened full log file: /fs/microsd/log/2025-08-05/09_56_30.ulg
1,Start file log (type: full)
1,"Path data96 req: 0, 318, 0, 3, 66"
1,Opened full log file: /fs/microsd/log/2025-08-10/07_37_47.ulg
1,"BSON document size 2593 bytes, decoded 2593 bytes (INT32:52, FLOAT:72)"
1,"closed logfile, bytes written: 815808"
1,Takeoff to 3.5 meters above home
