label,log_text
2,Preflight Fail: velocity estimate error
3,Failed to get client ID!
1,Disarmed by landing
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
2,command 207 unsupported
2,Preflight Fail: Strong magnetic interference
2,Preflight Fail: height estimate not stable
2,Preflight: GPS Horizontal Pos Drift too high
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: heading estimate not stable
2,Preflight Fail: Yaw estimate error
1,Armed by RC (switch)
1,"closed logfile, bytes written: 206507"
1,Disarmed by RC (switch)
1,Disarmed by RC (switch)
2,Preflight Fail: Accel 2 inconsistent - check cal
2,Preflight Fail: Flight termination active
2,command 207 unsupported
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 57600B"
1,Failsafe mode activated
1,logger started (mode=all)
1,u-blox firmware version: HPG 1.13
1,partner IP: 192.168.100.31
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,Starting CDC/ACM autostart
2,Preflight Fail: position estimate error
2,ist8310: no instance started (no device on bus?)
1,GPS 1: probing for u-blox at 230400 baud
1,GPS 1: detected u-blox
2,Waypoint could not be read.
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Kill switch engaged
1,"Found address 0x45, running 'ina228 -X -b 1 -t 1 start'"
1,"BSON document size 2854 bytes, decoded 2854 bytes (INT32:62, FLOAT:75)"
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,logger started (mode=all)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-07/08_43_32.ulg
1,[logger] /fs/microsd/log/2025-08-07/08_59_32.ulg
2,Preflight Fail: height estimate not stable
2,Preflight Fail: Yaw estimate error
1,"1 (396817) EST:0 offset: [-0.315, -0.085, -0.218]->[-0.464, -0.070, -0.232] (full [-0.584, -0.063"
1,[logger] /fs/microsd/log/2025-08-07/08_18_35.ulg
2,GPS reports spoofing indicated
2,Preflight Fail: Kill switch engaged
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,Takeoff detected
2,Preflight Fail: Yaw estimate error
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,Starting CDC/ACM autostart
1,Armed by RC
1,"closed logfile, bytes written: 4319355"
1,Crsf serial opened sucessfully
1,"gyro 2 (2424842) updating offsets [-0.043, -0.002, 0.002]->[-0.027, -0.012, 0.005] 46.0 degC"
2,Preflight Fail: Press safety button first
1,main........
1,start.......
1,start
1,Bitrate1 1000000 mode1 0
1,First initialization
1,Initing iface 1...
1,CAN drv init OK
1,Powercan main run
1,receive start.....
1,receive start helper.....
1,qq_ver2=20250523
1,qq_ver3=3
1,qq_ver4=114
1,uart name : /dev/ttyS1
1,open OK
1,uart fd = 3
2,Preflight Fail: No connection to the ground control station
1,set mode Lp_0.7
1,qq_ver1=16780800
1,"steam not found, configure and send"
1,"steam not found, configure and send"
1,checks canarm
1,[logger] /fs/microsd/log/2025-08-07/08_26_31.ulg
1,Takeoff detected
2,Preflight Fail: Press safety button first
2,"First waypoint too far away: 682041m, 8000 max"
3,get: param 65535 invalid
2,Maximum distance from home reached (400.00000)
2,Maximum distance from home reached (400.00000)
3,GetSet error during param count
1,Starting CDC/ACM autostart
1,PX4IO Not Supported
2,Preflight Fail: Strong magnetic interference
1,Start file log (type: full)
1,Armed by RC (switch)
2,Preflight: GPS Horizontal Pos Drift too high
2,GPS spoofing detected! (state: 2)
1,[cal] progress <100>
1,Updating SENS_BOARD_X_OFF 0.2 -> 0.6 degrees
1,[cal] progress <100>
3,get: param 65535 invalid
1,RC scan: CRSF RC input locked
1,logger started (mode=all)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS6 @ 921600B"
3,get: param 65535 invalid
2,Preflight Fail: Press safety button first
1,partner IP: 192.168.100.31
1,[logger] /fs/microsd/log/2025-08-07/08_26_31.ulg
3,get: param 65535 invalid
3,failed to get CAL_GYRO3_ID
2,Failsafe activated
1,Takeoff detected
1,Call to pthread_attr_setinheritsched returned status (0)
1,**DONE! creating simulink task threads**
1,[logger] /fs/microsd/log/2025-08-06/03_09_25.ulg
1,[logger] /fs/microsd/log/sess100/log100.ulg
1,importing from '/fs/mtd_params'
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS3 @ 921600B"
1,logger started (mode=all)
1,"closed logfile, bytes written: 620820"
1,[logger] /fs/microsd/log/2025-08-05/13_41_34.ulg
2,Preflight Fail: Kill switch engaged
2,Arming denied: Resolve system health failures first
1,"Node ID 1, bitrate 1000000"
1,Connection to ground station lost
1,Disarmed by RC (switch)
1,Opened full log file: /fs/microsd/log/2025-08-06/05_43_11.ulg
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: height estimate not stable
1,[logger] /fs/microsd/log/2025-08-07/08_09_27.ulg
1,"1 (8944643) EST:0 offset: [0.069, -0.013, -0.102]->[0.063, -0.015, -0.102] (full [-0.033, -0.049,"
1,[logger] /fs/microsd/log/2025-08-07/08_10_59.ulg
2,Preflight Fail: Flight termination active
2,Preflight Fail: Yaw estimate error
1,Onboard controller regained
1,Armed by RC
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,Starting CDC/ACM autostart
3,get: param 65535 invalid
1,"closed logfile, bytes written: 2147065"
1,"BSON document size 2474 bytes, decoded 2474 bytes (INT32:71, FLOAT:52)"
1,logger started (mode=all)
3,get: param 65535 invalid
1,"mode: Normal, data rate: 100000 B/s on udp port 14550 remote port 14550"
1,logger started (mode=all)
2,Preflight: GPS Hor Speed Drift too high
2,Preflight Fail: Kill switch engaged
1,logger started (mode=all)
3,pcf8583 loop called too early
2,Geofence violation for waypoint 1
2,ist8310: no instance started (no device on bus?)
1,open battery charge mos : response success 53
2,Preflight Fail: No connection to the ground control station
2,Arming denied: Resolve system health failures first
2,Preflight Fail: No connection to the ground control station
2,Battery 1 disconnected
2,"no gyro selected, using sensor_gyro_fifo:0 4325386"
3,Device /dev/ttyACM0 does not exist
3,"create entities failed: rt/fmu/out/vehicle_command_ack, topic: 255 publisher: 255 datawriter: 255"
1,"successfully created rt/fmu/out/sensor_combined data writer, topic id: 203"
1,"successfully created rt/fmu/out/vehicle_global_position data writer, topic id: 250"
1,init serial /dev/ttyS3 @ 1000000 baud
1,importing from '/fs/mtd_params'
1,logger started (mode=all)
1,Start file log (type: full)
1,Opened full log file: /fs/microsd/log/2025-08-07/07_24_28.ulg
1,Kill disengaged
1,"closed logfile, bytes written: 981167"
2,Preflight: GPS Horizontal Pos Drift too high
1,Start file log (type: full)
1,Kill-switch disengaged
1,Disarmed by RC (switch)
2,"no gyro selected, using sensor_gyro_fifo:0 4325386"
3,Parameter MAV_2_UDP_PRT not found.
1,卫星系统禁用配置:
1,"GNSS版本信: #VERSIONA,84,GPS,UNKNOWN,1,366370800,0,0,18,46;""UM982"",""R4.10Build11826"",""HRPT00-S10C-P"",""2310415000012-LR23A1224533903"",""ff3b54990d88e1fd"",""2023/11/24"""
2,停止卫星定向航向融合
2,Preflight Fail: no valid data from Accel 1
1,开始卫星定向航向融合
1,Start file log (type: full)
1,"NMEA ""UM982"" ""R4.10Build11826"" ""2023/11/24"""
1,GPS 1: detected NMEA
1,"closed logfile, bytes written: 1699093"
1,Start file log (type: full)
1,Executing Mission
1,Landing detected
1,Disarmed by landing
1,selected parameter default file /fs/mtd_params
1,logger started (mode=all)
1,u-blox protocol version: 18.00
2,Preflight Fail: heading estimate not stable
1,Opened full log file: /fs/microsd/log/2025-08-07/07_09_28.ulg
1,[logger] /fs/microsd/log/2025-07-23/02_09_36.ulg
1,init serial /dev/ttyS4 @ 921600 baud
2,Preflight Fail: Kill switch engaged
2,Preflight Fail: Strong magnetic interference
3,Low battery level
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,"mode: Onboard, data rate: 46080 B/s on /dev/ttyS3 @ 921600B"
1,"mode: Onboard, data rate: 5760 B/s on /dev/ttyS2 @ 115200B"
1,summary: 0/1833 (used/total)
1,storage array (custom defaults): 0/1833 elements (256 bytes total)
1,selected parameter backup file /fs/microsd/parameters_backup.bson
3,importing failed (-1)
3,param import failed
2,Preflight Fail: horizontal position unstable
1,[logger] /fs/microsd/log/2025-08-07/07_09_28.ulg
1,Kill disengaged
2,Connection to mission computer lost
1,[cal] progress <40>
2,Preflight Fail: Flight termination active
2,Preflight Fail: Crash dumps present on SD
3,timeout after 1000 ms!
1,Kill engaged
3,node spin error -8
3,node spin error -8
2,ist8310: no instance started (no device on bus?)
1,Armed by RC
2,hmc5883: no instance started (no device on bus?)
1,"Mission #2 loaded, 8 WPs, curr: 0"
1,YAW : Switch to Mag Heading fusion
2,hmc5883: no instance started (no device on bus?)
1,"1 (396809) EST:0 offset: [0.043, -0.280, -0.055]->[0.042, -0.284, -0.060] (full [0.041, -0.292, -"
1,Returning to launch
1,Mixer: /etc/mixers/pass.aux.mix on /dev/pwm_output1
1,Start file log (type: full)
1,Disarmed by auto preflight disarming
1,Start file log (type: full)
2,ist8310: no instance started (no device on bus?)
1,"1 (396809) EST:0 offset: [0.043, -0.280, -0.055]->[0.042, -0.284, -0.060] (full [0.041, -0.292, -"
1,Returning to launch
1,RTL: land at destination
1,Takeoff detected
1,"1 (396809) EST:1 offset: [0.041, -0.283, -0.071]->[0.040, -0.283, -0.077] (full [0.038, -0.282, -"
1,"1 (396809) EST:2 offset: [0.040, -0.283, -0.077]->[0.040, -0.283, -0.082] (full [0.039, -0.282, -"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 115200B"
1,Landing detected
1,RC scan: SBUS RC input locked
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: height estimate not stable
1,Opened full log file: /fs/microsd/log/2025-08-05/05_16_06.ulg
1,selected parameter default file /fs/mtd_params
3,Parameter MAV_2_UDP_PRT not found.
1,u-blox module: NEO-M8N-0
1,"force: [0.000000, 0.000000, -13.348897], torque: [-0.069907, -0.000941, -0.000322]"
3,Could not find parameter with name BAT4_V_EMPTY
3,get: param 65535 invalid
2,PREFLIGHT FAIL: System global position not valid
1,"Manual mode, refuse to arm"
1,logger started (mode=all)
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS1 @ 57600B"
1,0 - selected distance_sensor:0
1,Onboard controller regained
1,takeoff_state spoolup
1,Start file log (type: full)
1,selected parameter default file /fs/mtd_params
1,IO FW CRC match
2,Preflight Fail: vertical velocity unstable
2,Preflight Fail: height estimate not stable
1,"instance: 0, max rate: 100, default: 50, alt: 50"
1,Armed by RC (switch)
1,Start file log (type: full)
1,[logger] /fs/microsd/log/sess128/log100.ulg
1,Opened full log file: /fs/microsd/log/2025-08-07/01_52_06.ulg
1,Pilot took over using sticks
1,[logger] /fs/microsd/log/2025-08-07/01_50_34.ulg
1,Executing Mission
1,Climb to 3.0 meters above home
2,[timesync] RTT too high for timesync: 11 ms (sender: 191)
2,[timesync] RTT too high for timesync: 12 ms (sender: 191)
1,[cal] progress <69>
1,[cal] Offset of -13 Pascal
1,Opened full log file: /fs/microsd/log/2025-08-05/08_29_54.ulg
2,Preflight Fail: Kill switch engaged
1,logger started (mode=all)
2,Preflight: GPS PDOP too high
1,[logger] /fs/microsd/log/2025-08-05/06_04_42.ulg
1,"1 (396809) EST:1 offset: [-0.001, -0.013, -0.063]->[-0.005, -0.010, -0.063] (full [-0.015, 0.001,"
1,wyb_test: home.x = 0.008992 z = 0.082540
1,"---zwz: forward_message: sysid=255, compid=190, msgid=43, cmd=0"
2,Preflight Fail: Accel 0 inconsistent - check cal
1,"---zwz: forward_message: sysid=255, compid=190, msgid=73, cmd=0"
1,"---zwz: forward_message: sysid=255, compid=190, msgid=73, cmd=0"
1,"---zwz: forward_message: sysid=255, compid=190, msgid=73, cmd=0"
1,"Node ID 1, bitrate 1000000"
1,"1 (396809) EST:0 offset: [-0.018, 0.055, -0.215]->[-0.012, 0.053, -0.215] (full [0.031, 0.039, -0"
1,Armed by RC (switch)
2,[timesync] RTT too high for timesync: 11 ms (sender: 191)
3,[timesync] Time jump detected. Resetting time synchroniser.
1,[cal] progress <26>
1,[cal] progress <46>
2,[timesync] RTT too high for timesync: 29 ms (sender: 191)
1,Disarmed by landing
1,wyb_test: home.x = -0.281677 z = -0.278613
1,"BSON document size 3238 bytes, decoded 3238 bytes (INT32:69, FLOAT:88)"
2,"no gyro selected, using sensor_gyro_fifo:0 4325386"
3,get: param 65535 invalid
3,get: param 65535 invalid
1,logger started (mode=all)
1,u-blox firmware version: SPG 3.01
1,Opened full log file: /fs/microsd/log/2025-08-07/05_28_54.ulg
1,[logger] /fs/microsd/log/2025-08-06/23_59_11.ulg
3,couldn't start parameter count: -2
1,Mixer: /etc/mixers/nuaa_quad_tiltrotor.aux.mix on /dev/pwm_output1
2,Already running on bus 1
1,logger started (mode=all)
2,Arming denied: Resolve system health failures first
1,[logger] /fs/microsd/log/2025-08-06/14_26_37.ulg
1,"BSON document size 2409 bytes, decoded 2409 bytes"
1,"starting instance 2, IMU:2 (4259850), MAG:0 (396825)"
1,Opened full log file: /fs/microsd/log/2024-09-29/07_54_55.ulg
1,Armed by external command
3,"vehicle_command_ack lost, generation 12 -> 2998"
3,"vehicle_command_ack lost, generation 3532 -> 3550"
3,"vehicle_command_ack lost, generation 3871 -> 3884"
2,Preflight Fail: Yaw estimate error
1,data manager file '/fs/microsd/dataman' size is 66184 bytes
2,Switching to Offboard is currently not available
1,"0 (466953) EST:0 offset: [-0.210, 0.017, 0.012]->[-0.208, 0.024, 0.012] (full [-0.199, 0.046, 0.0"
2,Preflight Fail: Flight termination active
2,Colprev fault! Check vision system
1,Safeland activated
1,"Battery PRES not asserted, requesting power on."
3,instance 0: RADIO_STATUS timeout
1,"starting EV velocity fusion, resetting velocity to (0.000, -0.000, -0.003)"
1,stopping optical flow fusion
1,Precland activated
2,Estimator reset denied - vehicle is armed
2,vision data stopped
1,starting optical flow fusion
1,reset position to zero
1,Armed by external command
1,u-blox protocol version: 27.50
3,"vehicle_command_ack lost, generation 2 -> 6"
2,GPS reports spoofing indicated
1,Start file log (type: full)
2,Preflight: GPS Speed Accuracy too low
1,Start mavlink log
2,Preflight: GPS Speed Accuracy too low
2,Preflight Fail: Yaw estimate error
2,Preflight: GPS Horizontal Pos Drift too high
1,u-blox protocol version: 27.50
2,ms5611: no instance started (no device on bus?)
3,mtd_partition failed. offset=32 nblocks=0
1,"Node ID 1, bitrate 1000000"
1,PX4IO Not Supported
3,"vehicle_command_ack lost, generation 2 -> 6"
1,Opened full log file: /fs/microsd/log/2025-08-07/03_29_50.ulg
1,"successfully created rt/fmu/out/position_setpoint_triplet data writer, topic id: 180"
1,time sync converged
1,"mode: Normal, data rate: 115200 B/s on /dev/ttyS6 @ 115200B"
1,"mode: Normal, data rate: 1200 B/s on /dev/ttyS5 @ 921600B"
1,Opened full log file: /fs/microsd/log/sess200/log100.ulg
3,"action_request lost, generation 12 -> 14"
1,data manager file '/fs/microsd/dataman' size is 62560 bytes
1,Registered Topic for 0x6 0x8
1,Registered Topic for 0xA 0x4
1,Registered Topic for 0x1 0x4
2,Preflight Fail: Yaw estimate error
1,"Node ID 1, bitrate 1000000"
2,Preflight: GPS Horizontal Pos Drift too high
1,[cal] calibration started: 2 level
1,"force: [0.000000, 0.000000, 7.946156], torque: [-0.075763, 0.080127, 0.000246]"
1,"force: [0.000000, 0.000000, 4.235869], torque: [-0.030839, -0.120371, 0.000838]"
2,Preflight Fail: Yaw estimate error
2,Preflight Fail: Flight termination active
1,"Unknown restart, data manager file '/fs/microsd/dataman' size is 362560 bytes"
1,Start file log (type: full)
1,[logger] /fs/microsd/log/2025-08-07/03_18_47.ulg
1,"rc wp seq:4,lat:30.285734,lon:120.001549,alt:120.000000"
1,"rc wp seq:14,lat:30.269466,lon:119.987520,alt:90.000000"
2,Preflight Fail: heading estimate not stable
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,Connection to ground station lost
2,Preflight: GPS Vertical Pos Drift too high
1,u-blox module: ZED-F9P
1,"force: [0.000000, 0.000000, -1.532544], torque: [0.000338, 0.021978, -0.000045]"
1,wp storage array size is: 29
1,"rc wp seq:10,lat:30.279808,lon:120.001728,alt:143.000000"
1,"rc wp seq:21,lat:30.269862,lon:119.973811,alt:85.000000"
1,"all way points has been received, wp num is: 29"
2,Preflight: not enough GPS Satellites
1,Start mavlink log
1,selected parameter default file /fs/mtd_params
2,bmi055: no instance started (no device on bus?)
3,Product_ID: 0
1,"force: [0.000000, 0.000000, 0.854148], torque: [0.098160, 0.037984, -0.001217]"
1,"force: [0.000000, 0.000000, 0.203833], torque: [0.096203, 0.048866, -0.001299]"
1,"force: [0.000000, 0.000000, 0.893950], torque: [0.021615, 0.014017, -0.000322]"
1,Armed by RC
2,Preflight Fail: Compass Sensor 0 missing
1,PX4IO Not Supported
1,PX4IO Not Supported
1,"instance: 0, max rate: 100, default: 50, alt: 50"
1,logger started (mode=all)
2,Preflight Fail: Kill switch engaged
1,Opened full log file: /fs/microsd/log/2025-08-07/01_57_05.ulg
1,init serial /dev/ttyS4 @ 921600 baud
1,Starting CDC/ACM autostart
1,"force: [0.000000, 0.000000, 1.557488], torque: [-0.064488, 0.003051, -0.000002]"
1,"force: [0.000000, 0.000000, 0.767580], torque: [-0.100674, -0.011184, 0.000294]"
2,Preflight Fail: Kill switch engaged
1,"force: [0.000000, 0.000000, -0.167064], torque: [-0.018880, -0.131438, 0.000046]"
1,6 raw flags = 16842753 sz 36
1,Disarmed by landing
2,Preflight: GPS fix too low
1,"1 (8944643) EST:1 offset: [0.198, -0.103, -0.333]->[0.199, -0.101, -0.329] (full [0.228, -0.013,"
1,Takeoff detected
1,u-blox protocol version: 34.10
1,Preflight Fail: No manual control input
2,Preflight: GPS Hor Speed Drift too high
2,Preflight Fail: vertical velocity unstable
1,selected parameter default file /fs/mtd_params
2,Preflight: GPS Hor Speed Drift too high
1,initialised
1,Landing detected
2,Preflight: GPS fix too low
2,Preflight: GPS fix too low
1,Landing detected
2,Switching to Position is currently not available
1,FlightTaskAuto.cpp L358
1,FlightTaskAuto.cpp L616
1,"Node ID 1, bitrate 1000000"
3,"vehicle_command_ack lost, generation 21 -> 26"
3,"vehicle_command_ack lost, generation 22 -> 27"
2,Preflight Fail: Attitude failure (pitch)
1,Armed by RC switch
1,Armed by RC
1,open battery charge mos : response success 53
1,Start file log (type: full)
1,open battery charge mos : response success 53
2,Using non-standard baudrate: 420000
1,logger started (mode=all)
1,YAW : Switch to Mag Heading fusion
1,Armed by RC
1,"closed logfile, bytes written: 31849600"
1,"BSON document size 2942 bytes, decoded 2942 bytes"
1,rc : sbus on line
1,0 - mag sensor ID changed 4272933121 -> 8944899
1,trigger init
1,[cal] pending: right
1,Takeoff detected
1,"closed logfile, bytes written: 2007741"
1,Takeoff detected
1,Start file log (type: full)
1,Allocated DMA UP Timer Index 0
1,"mode: Normal, data rate: 5760 B/s on /dev/ttyS7 @ 115200B"
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
2,Arming denied: Resolve system health failures first
1,initialised
1,Armed by external command
1,Opened full log file: /fs/microsd/log/2025-08-07/02_07_58.ulg
2,[timesync] RTT too high for timesync: 12 ms (sender: 191)
1,[cal] Offset of -13 Pascal
2,[cal] Blow into front of pitot without touching
2,[timesync] RTT too high for timesync: 27 ms (sender: 191)
1,Armed by external command
1,Start file log (type: full)
1,"force: [0.000000, 0.000000, 4.994332], torque: [-0.166747, -0.233377, 0.002742]"
1,"force: [0.000000, 0.000000, 5.354422], torque: [-0.148851, -0.285623, 0.002770]"
1,"mode: Onboard, data rate: 80000 B/s on /dev/ttyS0 @ 921600B"
1,Mixer: /etc/mixers/pass.aux.mix on /dev/pwm_output1
1,send disarm battery command
1,Landing detected
1,Takeoff detected
1,Armed by external command
1,"force: [0.000000, 0.000000, -0.398144], torque: [0.023324, 0.262374, 0.001883]"
2,Preflight Fail: Attitude failure (roll)
2,Preflight Fail: Attitude failure (roll)
1,[logger] /fs/microsd/log/2025-08-06/08_09_21.ulg
1,Disarmed by kill-switch
3,verify: failed (-1)
3,param export failed (1)
1,Armed by RC
2,primary EKF changed 1 (filter fault) -> 2
3,Parameter MAV_2_UDP_PRT not found.
1,"force: [0.000000, 0.000000, -0.038347], torque: [0.048893, 0.259906, 0.003025]"
1,"force: [0.000000, 0.000000, 0.152318], torque: [0.040682, 0.252635, 0.002749]"
2,Switching to Position is currently not available
3,bmi055: no instance started (no device on bus?)
3,killed: unsupported node type
3,verify: 'CAL_ACC1_ID' invalid BSON value 1245202(expected 2490386)
3,verify: invalid parameter ''
3,verify: failed (-1)
1,log root dir created: /fs/microsd/log
3,unknown param ID: 930
1,Connection to ground station lost
1,Landing detected
1,"No ping response, disconnecting"
1,"successfully created rt/fmu/out/failsafe_flags data writer, topic id: 80"
1,"successfully created rt/fmu/out/vehicle_gps_position data writer, topic id: 215"
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 224"
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 229"
1,[logger] /fs/microsd/log/2021-02-18/23_59_52.ulg
1,"successfully created rt/fmu/out/vehicle_global_position data writer, topic id: 213"
2,Preflight Fail: Attitude failure (pitch)
1,"[cal] back side done, rotate to a different side"
1,[cal] up side result: [-0.891 0.328 9.591]
1,[cal] progress <102>
1,"[cal] up side done, rotate to a different side"
2,Preflight: GPS Horizontal Pos Drift too high
1,GYRO 2 (2424842) offset committed: [0.016 -0.018 0.004]->[0.009 -0.011 0.005])
1,setting PWM_AUX_OUT none
1,"gyro 1 (2490378) updating calibration, [0.0457, -0.0252, -0.0031] -> [0.0473, -0.0151, -0.0044] 36.6°C"
2,input source changed 0 -> 4
2,input source changed to futaba
1,Takeoff detected
1,"closed logfile, bytes written: 815808"
2,Preflight Fail: heading estimate not stable
1,"gyro 1 (3604506) ucalibration] gyro 1 (3604506) up0.003]->[0.017, -0.018, 0.006] 52.0 degC"
1,Start file log (type: full)
1,"0 (527633) EST:0 offset: [0.004, 0.047, 0.444]->[-0.076, 0.031, 0.441] (full [-0.249, -0.064, 0.3"
1,"0 (527633) EST:1 offset: [-0.076, 0.031, 0.441]->[-0.115, 0.017, 0.438] (full [-0.235, -0.080, 0."
1,Opened full log file: /fs/microsd/log/2025-08-07/01_30_33.ulg
3,verify: failed (-1)
3,verify: 'BAT1_A_PER_V' invalid BSON value nan (expected nan)
3,parameter export to /fs/mtd_params failed (1) attempt 1
3,unknown param ID: 1077
2,Preflight: GPS fix too low
1,Disarmed by landing
1,GCS connection regained
2,Connection to mission computer lost
3,GetSet error during param count
2,Connection to mission computer lost
2,RTT too high for timesync: 13 ms
1,RC scan: SBUS RC input locked
2,Preflight Fail: Yaw estimate error
2,Mission rejected: unsupported landing approach entrance waypoint type. Only ORBIT_TO_ALT o
2,Mission rejected: the landing glide slope is steeper than the vehicle setting of 5.0 degre
2,Mission rejected: the landing glide slope is steeper than the vehicle setting of 5.0 degre
2,"Reduce the glide slope, lower the entrance altitude 33 meters, or increase the landing app"
2,"Reduce the glide slope, lower the entrance altitude 33 meters, or increase the landing app"
1,"Node ID 1, bitrate 1000000"
3,unknown param ID: 1011
1,selected parameter default file /fs/mtd_params
1,[logger] /fs/microsd/log/sess113/log100.ulg
1,Start file log (type: full)
2,Preflight: GPS fix too low
3,unknown param ID: 902
3,verify: failed (-1)
3,verify: failed (-1)
1,"Mission finished, landed"
1,Disarmed by landing
1,"closed logfile, bytes written: 314247"
1,importing from '/fs/mtd_params'
1,"closed logfile, bytes written: 395311"
2,Preflight Fail: Kill switch engaged
2,ist8310: no instance started (no device on bus?)
1,"force: [0.000000, 0.000000, -2.734924], torque: [-0.128938, 0.005093, 0.002181]"
1,synchronized with time offset 1754527941507334us
1,logger started (mode=all)
2,GNSS Fix2 msg detected for ch 0; disabling Fix msg for this node
1,"instance: 1, max rate: 100, default: 50, alt: 50"
1,u-blox protocol version: 27.12
1,[cal] progress <40>
1,[logger] /fs/microsd/log/2025-07-19/03_21_06.ulg
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
3,bmi055: no instance started (no device on bus?)
1,[logger] /fs/microsd/log/2025-08-06/22_51_27.ulg
1,"closed logfile, bytes written: 2339252"
1,Opened full log file: /fs/microsd/log/2025-07-30/07_49_45.ulg
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
2,Preflight Fail: Avionics Power low:   4.77 Volt
1,Start file log (type: full)
1,"1 (396809) EST:0 offset: [-0.006, -0.033, 0.205]->[-0.001, -0.037, 0.206] (full [0.008, -0.039, 0"
1,"closed logfile, bytes written: 530500"
1,Autotune returned to idle
2,Preflight Fail: Vehicle is in transition state
1,[cal] Positive pressure: OK (59 Pa)
1,importing from '/fs/mtd_params'
1,data manager file '/fs/microsd/dataman' size is 68528 bytes
1,"mode: Onboard, data rate: 100000 B/s on /dev/ttyACM0 @ 2000000B"
2,Preflight Fail: height estimate not stable
1,"1 (527625) EST:0 offset: [0.043, 0.206, 0.025]->[0.008, 0.197, 0.055] (full [-0.023, 0.172, 0.071"
2,Preflight: GPS Speed Accuracy too low
2,Preflight Fail: Geofence RTL requires valid home
1,Armed by external command
3,param export failed (-1)
2,RTT too high for timesync: 14 ms
1,Takeoff detected
2,RTT too high for timesync: 15 ms
2,RTT too high for timesync: 11 ms
2,RTT too high for timesync: 12 ms
2,Failsafe enabled: No manual control stick input
1,Takeoff detected
1,Onboard controller regained
1,"successfully created rt/fmu/out/vehicle_odometry data writer, topic id: 261"
1,Starting mavlink shell
1,and broadcast IP: 10.0.0.255
2,Preflight Fail: Kill switch engaged
1,"successfully created rt/fmu/out/vehicle_status data writer, topic id: 266"
3,parameter export to /fs/mtd_params failed (-1) attempt 3
2,RTT too high for timesync: 15 ms
2,RTT too high for timesync: 11 ms
2,RTT too high for timesync: 13 ms
1,Disarmed by landing
3,parameter export to /fs/mtd_params failed (-1) attempt 3
3,param export failed (-1)
2,RTT too high for timesync: 19 ms
2,RTT too high for timesync: 13 ms
2,RTT too high for timesync: 14 ms
2,RTT too high for timesync: 13 ms
3,parameter export to /fs/mtd_params failed (-1) attempt 1
1,[logger] /fs/microsd/log/2025-07-09/19_48_26.ulg
2,RTT too high for timesync: 18 ms
3,"Matching flight task was not able to run, Nav state: 1, Task: 1"
1,"closed logfile, bytes written: 1112774"
3,parameter export to /fs/mtd_params failed (-1) attempt 1
3,param export failed (-1)
1,Scanning timeout: exiting
3,param export failed (-1)
1,"param auto save unavailable (-1), retrying.."
3,parameter export to /fs/mtd_params failed (-1) attempt 1
3,param export failed (-1)
3,param auto save failed (-1)
2,RTT too high for timesync: 17 ms
1,Start file log (type: full)
1,Starting mavlink on /dev/ttyACM0 (SYS_USB_AUTO=2)
1,Armed by external command
2,Preflight Fail: Strong magnetic interference
1,logger started (mode=all)
1,selected parameter backup file /fs/microsd/parameters_backup.bson
1,logger started (mode=all)
1,importing from '/fs/mtd_params'
1,[logger] /fs/microsd/log/2025-08-04/21_46_08.ulg
2,Preflight Fail: Kill switch engaged
1,successfully set system clock: Wed 2025-08-06 18:39:17
1,"successfully created rt/fmu/out/vehicle_local_position_setpoint data writer, topic id: 258"
1,with netmask: 255.255.255.0
1,"successfully created rt/fmu/out/vehicle_optical_flow data writer, topic id: 262"
1,and broadcast IP: 10.0.0.255
1,u-blox module: NEO-M9N
1,time sync converged
2,ist8310: no instance started (no device on bus?)
1,Start file log (type: full)
2,Arming denied: high throttle
1,Using default takeoff altitude: 0.5 m
1,logger started (mode=all)
3,"Can't open log file /fs/microsd/log/sess100/log100.ulg, errno: 2"
3,"0 - accel 3604514 timestamp error timestamp_sample: 295382, previous timestamp_sample: 295394"
2,RTT too high for timesync: 13 ms
2,RTT too high for timesync: 13 ms
